"affiliation","term","percent_vip","r_squared"
"สพป.สมุทรปราการ เขต 2","school_size",29.329171724460572,21.614809167307467
"สพป.สมุทรสงคราม","Infrastructure & Connectivity",0.482860701733769,66.61106548611122
"สพป.สมุทรสงคราม","Poor Family",54.28026834304694,66.61106548611122
"สพป.สมุทรสงคราม","School Distance",13.53585527680654,66.61106548611122
"สพป.สมุทรสงคราม","Student Level",4.24705302270557,66.61106548611122
"สพป.สมุทรสงคราม","school_size",27.453962655707187,66.61106548611122
"สพป.สมุทรสาคร","Infrastructure & Connectivity",12.346268751691795,14.605640219154143
"สพป.สมุทรสาคร","School Distance",15.601378645402141,14.605640219154143
"สพป.สมุทรสาคร","Student Level",33.10508635324571,14.605640219154143
"สพป.สมุทรสาคร","school_size",38.94726624966036,14.605640219154143
"สพป.สระบุรี เขต 1","Infrastructure & Connectivity",30.435851430522252,4.50359043543813
"สพป.สระบุรี เขต 1","Poor Family",21.97289605192216,4.50359043543813
"สพป.สระบุรี เขต 1","School Distance",1.7966551489012925,4.50359043543813
"สพป.สระบุรี เขต 1","Student Level",5.770747896675009,4.50359043543813
"สพป.สระบุรี เขต 1","school_size",40.02384947197928,4.50359043543813
"สพป.สระบุรี เขต 2","Infrastructure & Connectivity",32.60157340855695,7.406384778649319
"สพป.สระบุรี เขต 2","Poor Family",5.058852277132975,7.406384778649319
"สพป.สระบุรี เขต 2","School Distance",13.380004302038067,7.406384778649319
"สพป.สระบุรี เขต 2","Student Level",23.598414680363426,7.406384778649319
"สพป.สระบุรี เขต 2","school_size",25.361155331908577,7.406384778649319
"สพป.สระแก้ว เขต 1","Infrastructure & Connectivity",3.2471415683518035,5.583868565782503
"สพป.สระแก้ว เขต 1","Poor Family",6.058892241412619,5.583868565782503
"สพป.สระแก้ว เขต 1","School Distance",51.4771302763543,5.583868565782503
"สพป.สระแก้ว เขต 1","Student Level",37.07963813629925,5.583868565782503
"สพป.สระแก้ว เขต 1","school_size",2.1371977775820215,5.583868565782503
"สพป.สระแก้ว เขต 2","Infrastructure & Connectivity",30.584273491562946,13.408839026660935
"สพป.สระแก้ว เขต 2","Poor Family",14.222565996989049,13.408839026660935
"สพป.สระแก้ว เขต 2","School Distance",1.9180688411730173,13.408839026660935
"สพป.สระแก้ว เขต 2","Student Level",21.605581280916137,13.408839026660935
"สพป.สระแก้ว เขต 2","school_size",31.669510389358848,13.408839026660935
"สพป.สิงห์บุรี","Infrastructure & Connectivity",17.950024507054373,4.376350119721155
"สพป.สิงห์บุรี","Poor Family",15.232764832347375,4.376350119721155
"สพป.สิงห์บุรี","School Distance",29.15881500149637,4.376350119721155
"สพป.สิงห์บุรี","Student Level",4.6051303344341346,4.376350119721155
"สพป.สิงห์บุรี","school_size",33.05326532466774,4.376350119721155
"สพป.สุพรรณบุรี เขต 1","Infrastructure & Connectivity",34.235654880172405,9.35816554021386
"สพป.สุพรรณบุรี เขต 1","Poor Family",9.067297322101856,9.35816554021386
"สพป.สุพรรณบุรี เขต 1","School Distance",32.987052931465,9.35816554021386
"สพป.สุพรรณบุรี เขต 1","Student Level",16.641977858398718,9.35816554021386
"สพป.สุพรรณบุรี เขต 1","school_size",7.068017007862024,9.35816554021386
"สพป.สุพรรณบุรี เขต 2","Infrastructure & Connectivity",9.226315538801169,3.8105892139414945
"สพป.สุพรรณบุรี เขต 2","Poor Family",27.80350682929829,3.8105892139414945
"สพป.สุพรรณบุรี เขต 2","School Distance",15.100645267370156,3.8105892139414945
"สพป.สุพรรณบุรี เขต 2","Student Level",22.940022932915717,3.8105892139414945
"สพป.สุพรรณบุรี เขต 2","school_size",24.929509431614665,3.8105892139414945
"สพป.สุพรรณบุรี เขต 3","Infrastructure & Connectivity",18.97168276127181,26.17790208282344
"สพป.สุพรรณบุรี เขต 3","Poor Family",22.328176988633547,26.17790208282344
"สพป.สุพรรณบุรี เขต 3","School Distance",37.811389887586834,26.17790208282344
"สพป.สุพรรณบุรี เขต 3","Student Level",17.658326895664825,26.17790208282344
"สพป.สุพรรณบุรี เขต 3","school_size",3.230423466842984,26.17790208282344
"สพป.สุราษฎร์ธานี เขต 1","Hard to Reach",37.82408023292334,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 1","Infrastructure & Connectivity",4.725547952800564,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 1","Poor Family",14.166155514345064,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 1","School Distance",7.17677477128347,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 1","Student Level",2.386402351923756,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 1","school_size",5.1275387359028946,24.618831616777808
"สพป.สุราษฎร์ธานี เขต 2","Infrastructure & Connectivity",6.9962908026445785,7.9759727726110725
"สพป.สุราษฎร์ธานี เขต 2","Poor Family",8.050659719594648,7.9759727726110725
"สพป.สุราษฎร์ธานี เขต 2","School Distance",31.506044762568823,7.9759727726110725
"สพป.สุราษฎร์ธานี เขต 2","Student Level",32.57546968610506,7.9759727726110725
"สพป.สุราษฎร์ธานี เขต 2","school_size",20.871535029086886,7.9759727726110725
"สพป.สุราษฎร์ธานี เขต 3","Infrastructure & Connectivity",13.43792068629574,4.611150908462264
"สพป.สุราษฎร์ธานี เขต 3","Poor Family",2.838756473711645,4.611150908462264
"สพป.สุราษฎร์ธานี เขต 3","School Distance",2.30242477973533,4.611150908462264
"สพป.สุราษฎร์ธานี เขต 3","Student Level",52.53794946429504,4.611150908462264
"สพป.สุราษฎร์ธานี เขต 3","school_size",28.88294859596226,4.611150908462264
"สพป.สุรินทร์ เขต 1","Infrastructure & Connectivity",6.362907448440564,9.888710947655534
"สพป.สุรินทร์ เขต 1","Poor Family",10.231160870675962,9.888710947655534
"สพป.สุรินทร์ เขต 1","School Distance",22.834277283682415,9.888710947655534
"สพป.สุรินทร์ เขต 1","Student Level",27.892287702476935,9.888710947655534
"สพป.สุรินทร์ เขต 1","school_size",32.67936669472413,9.888710947655534
"สพป.สุรินทร์ เขต 2","Infrastructure & Connectivity",2.410789279707777,10.715102933002619
"สพป.สุรินทร์ เขต 2","Poor Family",13.57619162829727,10.715102933002619
"สพป.สุรินทร์ เขต 2","School Distance",42.19889288984073,10.715102933002619
"สพป.สุรินทร์ เขต 2","Student Level",32.803889534252704,10.715102933002619
"สพป.สุรินทร์ เขต 2","school_size",9.010236667901523,10.715102933002619
"สพป.สุรินทร์ เขต 3","Infrastructure & Connectivity",9.092224834087027,10.400678320404042
"สพป.สุรินทร์ เขต 3","Poor Family",6.921793642336508,10.400678320404042
"สพป.สุรินทร์ เขต 3","School Distance",2.1080151574970096,10.400678320404042
"สพป.สุรินทร์ เขต 3","Student Level",23.984900225769838,10.400678320404042
"สพป.สุรินทร์ เขต 3","school_size",57.89306614030963,10.400678320404042
"สพป.สุโขทัย เขต 1","Infrastructure & Connectivity",9.968622728733708,6.041549527401315
"สพป.สุโขทัย เขต 1","Poor Family",1.833357558121475,6.041549527401315
"สพป.สุโขทัย เขต 1","School Distance",21.32483680239254,6.041549527401315
"สพป.สุโขทัย เขต 1","Student Level",20.271354650920117,6.041549527401315
"สพป.สุโขทัย เขต 1","school_size",46.60182825983217,6.041549527401315
"สพป.สุโขทัย เขต 2","Infrastructure & Connectivity",17.341849006640018,7.563027006710558
"สพป.สุโขทัย เขต 2","Poor Family",17.173489027020636,7.563027006710558
"สพป.สุโขทัย เขต 2","School Distance",13.029831825309815,7.563027006710558
"สพป.สุโขทัย เขต 2","Student Level",19.957230939755693,7.563027006710558
"สพป.สุโขทัย เขต 2","school_size",32.49759920127386,7.563027006710558
"สพป.หนองคาย เขต 1","Infrastructure & Connectivity",49.94388928016602,9.110373311018499
"สพป.หนองคาย เขต 1","Poor Family",23.657700309282493,9.110373311018499
"สพป.หนองคาย เขต 1","School Distance",7.899230284715502,9.110373311018499
"สพป.หนองคาย เขต 1","Student Level",12.16249765222817,9.110373311018499
"สพป.หนองคาย เขต 1","school_size",6.3366824736078184,9.110373311018499
"สพป.หนองคาย เขต 2","Infrastructure & Connectivity",18.685554349249752,11.15014634744041
"สพป.หนองคาย เขต 2","Poor Family",4.13044219391017,11.15014634744041
"สพป.หนองคาย เขต 2","School Distance",58.0806524636774,11.15014634744041
"สพป.หนองคาย เขต 2","Student Level",4.009868000811859,11.15014634744041
"สพป.หนองคาย เขต 2","school_size",15.093482992350806,11.15014634744041
"สพป.หนองบัวลำภู เขต 1","Infrastructure & Connectivity",26.712466142412385,5.467828363853434
"สพป.หนองบัวลำภู เขต 1","Poor Family",5.9342018616989005,5.467828363853434
"สพป.หนองบัวลำภู เขต 1","School Distance",19.107946754130914,5.467828363853434
"สพป.หนองบัวลำภู เขต 1","Student Level",9.479055962004717,5.467828363853434
"สพป.หนองบัวลำภู เขต 1","school_size",38.76632927975309,5.467828363853434
"สพป.หนองบัวลำภู เขต 2","Infrastructure & Connectivity",31.694008173067,11.149372364290581
"สพป.หนองบัวลำภู เขต 2","Poor Family",24.305244010281275,11.149372364290581
"สพป.หนองบัวลำภู เขต 2","School Distance",13.058626791829221,11.149372364290581
"สพป.หนองบัวลำภู เขต 2","Student Level",15.64133673099585,11.149372364290581
"สพป.หนองบัวลำภู เขต 2","school_size",15.300784293826645,11.149372364290581
"สพป.อำนาจเจริญ","Infrastructure & Connectivity",11.954467156037186,6.568786171420045
"สพป.อำนาจเจริญ","Poor Family",17.637926479646165,6.568786171420045
"สพป.อำนาจเจริญ","School Distance",9.773400932358411,6.568786171420045
"สพป.อำนาจเจริญ","Student Level",19.243563850805657,6.568786171420045
"สพป.อำนาจเจริญ","school_size",41.390641581152586,6.568786171420045
"สพป.อุดรธานี เขต 1","Infrastructure & Connectivity",0.03535681571704819,2.884983507047937
"สพป.อุดรธานี เขต 1","Poor Family",24.288882391757284,2.884983507047937
"สพป.อุดรธานี เขต 1","School Distance",9.65979788499142,2.884983507047937
"สพป.อุดรธานี เขต 1","Student Level",14.548300835253732,2.884983507047937
"สพป.อุดรธานี เขต 1","school_size",51.46766207228052,2.884983507047937
"สพป.อุดรธานี เขต 2","Infrastructure & Connectivity",33.72012404101929,10.66921763274245
"สพป.อุดรธานี เขต 2","Poor Family",6.916198183886663,10.66921763274245
"สพป.อุดรธานี เขต 2","School Distance",30.29606619639487,10.66921763274245
"สพป.อุดรธานี เขต 2","Student Level",23.400041372117837,10.66921763274245
"สพป.อุดรธานี เขต 2","school_size",5.66757020658133,10.66921763274245
"สพป.อุดรธานี เขต 3","Infrastructure & Connectivity",5.669240076559022,2.527099229239664
"สพป.อุดรธานี เขต 3","Poor Family",30.328622013972524,2.527099229239664
"สพป.อุดรธานี เขต 3","School Distance",43.68840813344431,2.527099229239664
"สพป.อุดรธานี เขต 3","Student Level",17.439259774369205,2.527099229239664
"สพป.อุดรธานี เขต 3","school_size",2.8744700016549425,2.527099229239664
"สพป.อุดรธานี เขต 4","Infrastructure & Connectivity",9.246120929663135,4.657946149351396
"สพป.อุดรธานี เขต 4","Poor Family",42.691040139501986,4.657946149351396
"สพป.อุดรธานี เขต 4","School Distance",31.42502174176837,4.657946149351396
"สพป.อุดรธานี เขต 4","Student Level",3.142761877287193,4.657946149351396
"สพป.อุดรธานี เขต 4","school_size",13.495055311779327,4.657946149351396
"สพป.อุตรดิตถ์ เขต 1","Infrastructure & Connectivity",11.666955864488143,9.166351429289989
"สพป.อุตรดิตถ์ เขต 1","Poor Family",7.420652303746879,9.166351429289989
"สพป.อุตรดิตถ์ เขต 1","School Distance",18.665585861624407,9.166351429289989
"สพป.อุตรดิตถ์ เขต 1","Student Level",33.88393841352443,9.166351429289989
"สพป.อุตรดิตถ์ เขต 1","school_size",28.36286755661613,9.166351429289989
"สพป.อุตรดิตถ์ เขต 2","Hard to Reach",30.021871276663074,8.664834706725962
"สพป.อุตรดิตถ์ เขต 2","Infrastructure & Connectivity",4.583826485968387,8.664834706725962
"สพป.อุตรดิตถ์ เขต 2","Poor Family",7.4512372470865,8.664834706725962
"สพป.อุตรดิตถ์ เขต 2","School Distance",23.26290705830465,8.664834706725962
"สพป.อุตรดิตถ์ เขต 2","Student Level",3.6583277014102866,8.664834706725962
"สพป.อุตรดิตถ์ เขต 2","school_size",23.90611744809472,8.664834706725962
"สพป.อุทัยธานี เขต 1","Infrastructure & Connectivity",16.40688576518621,23.30499936173986
"สพป.อุทัยธานี เขต 1","Poor Family",14.42699924726262,23.30499936173986
"สพป.อุทัยธานี เขต 1","School Distance",40.13680773937364,23.30499936173986
"สพป.อุทัยธานี เขต 1","Student Level",1.6717369946361433,23.30499936173986
"สพป.อุทัยธานี เขต 1","school_size",27.357570253541404,23.30499936173986
"สพป.อุทัยธานี เขต 2","Infrastructure & Connectivity",15.887169099275651,1.0232403351029857
"สพป.อุทัยธานี เขต 2","Poor Family",7.328032934097059,1.0232403351029857
"สพป.อุทัยธานี เขต 2","School Distance",21.136926391296328,1.0232403351029857
"สพป.อุทัยธานี เขต 2","Student Level",36.4219224459182,1.0232403351029857
"สพป.อุทัยธานี เขต 2","school_size",19.22594912941276,1.0232403351029857
"สพป.อุบลราชธานี เขต 1","Infrastructure & Connectivity",6.367374672171429,10.649522266186292
"สพป.อุบลราชธานี เขต 1","Poor Family",3.913442865238851,10.649522266186292
"สพป.อุบลราชธานี เขต 1","School Distance",13.628863289866771,10.649522266186292
"สพป.อุบลราชธานี เขต 1","Student Level",2.852109536597053,10.649522266186292
"สพป.อุบลราชธานี เขต 1","school_size",73.2382096361259,10.649522266186292
"สพป.อุบลราชธานี เขต 2","Infrastructure & Connectivity",8.764760922836166,4.67891711086376
"สพป.อุบลราชธานี เขต 2","Poor Family",33.92422153629912,4.67891711086376
"สพป.อุบลราชธานี เขต 2","School Distance",45.019956478530816,4.67891711086376
"สพป.อุบลราชธานี เขต 2","Student Level",1.045427948873633,4.67891711086376
"สพป.อุบลราชธานี เขต 2","school_size",11.245633113460261,4.67891711086376
"สพป.อุบลราชธานี เขต 3","Infrastructure & Connectivity",19.53327162198783,5.311892158911204
"สพป.อุบลราชธานี เขต 3","Poor Family",12.375327362157867,5.311892158911204
"สพป.อุบลราชธานี เขต 3","School Distance",51.82947027626374,5.311892158911204
"สพป.อุบลราชธานี เขต 3","Student Level",0.37419033075978736,5.311892158911204
"สพป.อุบลราชธานี เขต 3","school_size",15.887740408830759,5.311892158911204
"สพป.อุบลราชธานี เขต 4","Infrastructure & Connectivity",36.42746818098993,1.7985993821517234
"สพป.อุบลราชธานี เขต 4","Poor Family",20.961060032864385,1.7985993821517234
"สพป.อุบลราชธานี เขต 4","School Distance",33.08740341447991,1.7985993821517234
"สพป.อุบลราชธานี เขต 4","Student Level",5.964327806226377,1.7985993821517234
"สพป.อุบลราชธานี เขต 4","school_size",3.559740565439388,1.7985993821517234
"สพป.อุบลราชธานี เขต 5","Infrastructure & Connectivity",11.96538835045606,3.613801171513611
"สพป.อุบลราชธานี เขต 5","Poor Family",27.929344221367526,3.613801171513611
"สพป.อุบลราชธานี เขต 5","School Distance",3.090454680426804,3.613801171513611
"สพป.อุบลราชธานี เขต 5","Student Level",16.99467945128698,3.613801171513611
"สพป.อุบลราชธานี เขต 5","school_size",40.02013329646263,3.613801171513611
"สพป.อ่างทอง","Infrastructure & Connectivity",0.6727100219625262,9.01949803617345
"สพป.อ่างทอง","Poor Family",18.711433452245252,9.01949803617345
"สพป.อ่างทอง","School Distance",5.2889867772629255,9.01949803617345
"สพป.อ่างทอง","Student Level",14.110877564012894,9.01949803617345
"สพป.อ่างทอง","school_size",61.215992184516416,9.01949803617345
"สพป.เชียงราย เขต 1","Hard to Reach",22.296818136351206,40.27922916868842
"สพป.เชียงราย เขต 1","Infrastructure & Connectivity",8.449442100619622,40.27922916868842
"สพป.เชียงราย เขต 1","Poor Family",16.11221880994716,40.27922916868842
"สพป.เชียงราย เขต 1","School Distance",11.180336382944976,40.27922916868842
"สพป.เชียงราย เขต 1","Student Level",5.491081827114274,40.27922916868842
"สพป.เชียงราย เขต 1","school_size",17.824770753474294,40.27922916868842
"สพป.เชียงราย เขต 2","Hard to Reach",40.64760674750114,38.408144637761474
"สพป.เชียงราย เขต 2","Infrastructure & Connectivity",2.331209634724452,38.408144637761474
"สพป.เชียงราย เขต 2","Poor Family",1.574601024639432,38.408144637761474
"สพป.เชียงราย เขต 2","School Distance",4.6338159520495,38.408144637761474
"สพป.เชียงราย เขต 2","Student Level",9.206913698536205,38.408144637761474
"สพป.เชียงราย เขต 2","school_size",2.252205754645272,38.408144637761474
"สพป.เชียงราย เขต 3","Hard to Reach",42.3463243313181,35.426071141180074
"สพป.เชียงราย เขต 3","Infrastructure & Connectivity",16.49071271639284,35.426071141180074
"สพป.เชียงราย เขต 3","Poor Family",0.643486321282374,35.426071141180074
"สพป.เชียงราย เขต 3","School Distance",6.774916250723451,35.426071141180074
"สพป.เชียงราย เขต 3","Student Level",5.637336955174361,35.426071141180074
"สพป.เชียงราย เขต 3","school_size",5.531055038686203,35.426071141180074
"สพป.เชียงราย เขต 4","Hard to Reach",34.76596190175313,24.98535651288337
"สพป.เชียงราย เขต 4","Infrastructure & Connectivity",18.769040803569244,24.98535651288337
"สพป.เชียงราย เขต 4","Poor Family",4.1868680598005765,24.98535651288337
"สพป.เชียงราย เขต 4","School Distance",9.810430853223403,24.98535651288337
"สพป.เชียงราย เขต 4","Student Level",1.718156645430352,24.98535651288337
"สพป.เชียงราย เขต 4","school_size",7.710483235573679,24.98535651288337
"สพป.เชียงใหม่ เขต 1","Hard to Reach",10.487572364588795,23.760898407214924
"สพป.เชียงใหม่ เขต 1","Infrastructure & Connectivity",16.980879720320758,23.760898407214924
"สพป.เชียงใหม่ เขต 1","Poor Family",1.668444474100149,23.760898407214924
"สพป.เชียงใหม่ เขต 1","School Distance",22.49139849118408,23.760898407214924
"สพป.เชียงใหม่ เขต 1","Student Level",22.893047622214524,23.760898407214924
"สพป.เชียงใหม่ เขต 1","school_size",25.478657327591687,23.760898407214924
"สพป.เชียงใหม่ เขต 2","Hard to Reach",33.085220148034594,25.890523189653976
"สพป.เชียงใหม่ เขต 2","Infrastructure & Connectivity",21.81928878900525,25.890523189653976
"สพป.เชียงใหม่ เขต 2","Poor Family",5.989507682859073,25.890523189653976
"สพป.เชียงใหม่ เขต 2","School Distance",3.3758350164191957,25.890523189653976
"สพป.เชียงใหม่ เขต 2","Student Level",12.087182097492057,25.890523189653976
"สพป.เชียงใหม่ เขต 2","school_size",7.49910942346337,25.890523189653976
"สพป.เชียงใหม่ เขต 3","Hard to Reach",12.68963659019692,19.688393218120712
"สพป.เชียงใหม่ เขต 3","Infrastructure & Connectivity",6.128529665922049,19.688393218120712
"สพป.เชียงใหม่ เขต 3","Poor Family",1.1676291425116399,19.688393218120712
"สพป.เชียงใหม่ เขต 3","School Distance",29.554418085753145,19.688393218120712
"สพป.เชียงใหม่ เขต 3","Student Level",36.28663522166496,19.688393218120712
"สพป.เชียงใหม่ เขต 3","school_size",1.5093873781482787,19.688393218120712
"สพป.เชียงใหม่ เขต 4","Hard to Reach",12.463698965648797,35.93962437680075
"สพป.เชียงใหม่ เขต 4","Infrastructure & Connectivity",12.308835018044,35.93962437680075
"สพป.เชียงใหม่ เขต 4","Poor Family",3.0804544466290618,35.93962437680075
"สพป.เชียงใหม่ เขต 4","School Distance",46.95353738022535,35.93962437680075
"สพป.เชียงใหม่ เขต 4","Student Level",16.33311240562892,35.93962437680075
"สพป.เชียงใหม่ เขต 4","school_size",8.860361783823878,35.93962437680075
"สพป.เชียงใหม่ เขต 5","Hard to Reach",43.81913296448845,67.69486676134655
"สพป.เชียงใหม่ เขต 5","Infrastructure & Connectivity",4.045154115628624,67.69486676134655
"สพป.เชียงใหม่ เขต 5","Poor Family",1.5022478377231732,67.69486676134655
"สพป.เชียงใหม่ เขต 5","School Distance",20.52987747268455,67.69486676134655
"สพป.เชียงใหม่ เขต 5","Student Level",1.1225381942477113,67.69486676134655
"สพป.เชียงใหม่ เขต 5","school_size",0.026740357070480923,67.69486676134655
"สพป.เชียงใหม่ เขต 6","Hard to Reach",26.827948629141773,37.21939521796822
"สพป.เชียงใหม่ เขต 6","Infrastructure & Connectivity",7.4584720186953,37.21939521796822
"สพป.เชียงใหม่ เขต 6","Poor Family",2.242166406751284,37.21939521796822
"สพป.เชียงใหม่ เขต 6","School Distance",7.517371626269801,37.21939521796822
"สพป.เชียงใหม่ เขต 6","Student Level",2.5411584038226116,37.21939521796822
"สพป.เชียงใหม่ เขต 6","school_size",8.15950876140788,37.21939521796822
"สพป.เพชรบุรี เขต 1","Infrastructure & Connectivity",20.787722508014546,22.047717401146226
"สพป.เพชรบุรี เขต 1","Poor Family",23.676687268360293,22.047717401146226
"สพป.เพชรบุรี เขต 1","School Distance",9.315483920811547,22.047717401146226
"สพป.เพชรบุรี เขต 1","Student Level",3.933052670197716,22.047717401146226
"สพป.เพชรบุรี เขต 1","school_size",42.2870536326159,22.047717401146226
"สพป.เพชรบุรี เขต 2","Infrastructure & Connectivity",17.71498258375647,5.77576985064725
"สพป.เพชรบุรี เขต 2","Poor Family",24.362349183103632,5.77576985064725
"สพป.เพชรบุรี เขต 2","School Distance",18.989046536627175,5.77576985064725
"สพป.เพชรบุรี เขต 2","Student Level",27.990478624860625,5.77576985064725
"สพป.เพชรบุรี เขต 2","school_size",10.943143071652104,5.77576985064725
"สพป.เพชรบูรณ์ เขต 1","Infrastructure & Connectivity",11.733012657380558,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","Poor Family",19.417960522139598,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","School Distance",32.91932279850407,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","Student Level",8.590765487767136,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","school_size",27.338938534208637,9.502104132585929
"สพป.เพชรบูรณ์ เขต 2","Hard to Reach",7.539799434281557,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Infrastructure & Connectivity",16.25090001234401,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Poor Family",25.541432936044913,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","School Distance",9.888102130558504,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Student Level",20.00219617198622,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","school_size",16.409331264455673,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 3","Infrastructure & Connectivity",7.840361325080944,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","Poor Family",8.747179943066588,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","School Distance",42.1567181572277,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","Student Level",29.16752822603521,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","school_size",12.088212348589572,1.2672088862032171
"สพป.เลย เขต 1","Infrastructure & Connectivity",7.273220798430735,9.135302491050329
"สพป.เลย เขต 1","Poor Family",5.218086881340682,9.135302491050329
"สพป.เลย เขต 1","School Distance",46.68904220895707,9.135302491050329
"สพป.เลย เขต 1","Student Level",13.017206037686599,9.135302491050329
"สพป.เลย เขต 1","school_size",27.802444073584912,9.135302491050329
"สพป.เลย เขต 2","Infrastructure & Connectivity",18.298689881541634,2.385710479390786
"สพป.เลย เขต 2","Poor Family",10.034659168401433,2.385710479390786
"สพป.เลย เขต 2","School Distance",19.74983005409181,2.385710479390786
"สพป.เลย เขต 2","Student Level",25.66043156044193,2.385710479390786
"สพป.เลย เขต 2","school_size",26.2563893355232,2.385710479390786
"สพป.เลย เขต 3","Hard to Reach",5.114863090872243,11.746272140963246
"สพป.เลย เขต 3","Infrastructure & Connectivity",7.099250140518298,11.746272140963246
"สพป.เลย เขต 3","Poor Family",8.78053385437203,11.746272140963246
"สพป.เลย เขต 3","School Distance",18.669250096146087,11.746272140963246
"สพป.เลย เขต 3","Student Level",14.293013705462503,11.746272140963246
"สพป.เลย เขต 3","school_size",43.74784046092144,11.746272140963246
"สพป.แพร่ เขต 1","Hard to Reach",2.7529245332026617,58.628303468773915
"สพป.แพร่ เขต 1","Infrastructure & Connectivity",17.33744081849987,58.628303468773915
"สพป.แพร่ เขต 1","Poor Family",36.93203849505898,58.628303468773915
"สพป.แพร่ เขต 1","School Distance",13.401637196753246,58.628303468773915
"สพป.แพร่ เขต 1","Student Level",4.89259804446248,58.628303468773915
"สพป.แพร่ เขต 1","school_size",23.473261223081703,58.628303468773915
"สพป.แพร่ เขต 2","Infrastructure & Connectivity",8.743710464317848,5.88503882030453
"สพป.แพร่ เขต 2","Poor Family",56.04792653375486,5.88503882030453
"สพป.แพร่ เขต 2","School Distance",23.538960634765427,5.88503882030453
"สพป.แพร่ เขต 2","Student Level",11.669402367161876,5.88503882030453
"สพป.แม่ฮ่องสอน เขต 1","Hard to Reach",11.35516993872349,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Infrastructure & Connectivity",28.57712976622389,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Poor Family",3.018010048597676,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","School Distance",27.67640368817508,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Student Level",0.4829956818583403,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","school_size",13.202516058975876,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 2","Hard to Reach",14.66341280159199,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Infrastructure & Connectivity",32.826887496864146,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Poor Family",17.986695821524734,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","School Distance",6.209106757984413,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Student Level",8.363001219422971,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","school_size",13.959610311106168,18.21970490363576
"สพม.กรุงเทพมหานครเขต 1","Infrastructure & Connectivity",3.2357952574950035,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","School Distance",12.431551968461251,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","Student Level",17.80619596252191,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","school_size",66.52645681152184,21.473584558469863
"สพม.กาญจนบุรี","Infrastructure & Connectivity",30.271750792470563,19.454134216015373
"สพม.กาญจนบุรี","School Distance",10.666304442671684,19.454134216015373
"สพม.กาญจนบุรี","Student Level",0.8926241558543699,19.454134216015373
"สพม.กาญจนบุรี","school_size",58.169320609003385,19.454134216015373
"สพม.กาฬสินธุ์","Infrastructure & Connectivity",1.6705995705060388,35.57903200295252
"สพม.กาฬสินธุ์","School Distance",8.485572957654705,35.57903200295252
"สพม.กาฬสินธุ์","Student Level",31.121659328258012,35.57903200295252
"สพม.กาฬสินธุ์","school_size",58.72216814358125,35.57903200295252
"สพม.กำแพงเพชร","Infrastructure & Connectivity",16.472002874210858,19.473886244629007
"สพม.กำแพงเพชร","School Distance",9.43468088468217,19.473886244629007
"สพม.กำแพงเพชร","Student Level",6.249380099751195,19.473886244629007
"สพม.กำแพงเพชร","school_size",67.84393614135578,19.473886244629007
"สพม.ขอนแก่น","Infrastructure & Connectivity",5.020265553235935,26.304412650539398
"สพม.ขอนแก่น","School Distance",28.20259377539343,26.304412650539398
"สพม.ขอนแก่น","Student Level",10.911793907638762,26.304412650539398
"สพม.ขอนแก่น","school_size",46.69320978709749,26.304412650539398
"สพม.จันทบุรีตราด","Infrastructure & Connectivity",1.958636550358689,64.27054467155013
"สพม.จันทบุรีตราด","School Distance",15.463061333871234,64.27054467155013
"สพม.จันทบุรีตราด","Student Level",13.989008306019777,64.27054467155013
"สพม.จันทบุรีตราด","school_size",65.08688229051236,64.27054467155013
"สพม.ฉะเชิงเทรา","Infrastructure & Connectivity",13.427837586009863,49.499372067527574
